ID Place,Place,ID Year,Year,Average Commute Time,Slug Place
"16000US0636770","Irvine, CA",2018,"2018",23.893798748480087,"irvine-ca"
"16000US0640130","Lancaster, CA",2018,"2018",31.459097021386334,"lancaster-ca"
"16000US0641992","Livermore, CA",2018,"2018",34.88274547187798,"livermore-ca"
"16000US0643000","Long Beach, CA",2018,"2018",29.435767741046,"long-beach-ca"
"16000US0644000","Los Angeles, CA",2018,"2018",30.308421212290547,"los-angeles-ca"
"16000US0649270","Moreno Valley, CA",2018,"2018",35.30790735272654,"moreno-valley-ca"
"16000US0649670","Mountain View, CA",2018,"2018",22.984291020772375,"mountain-view-ca"
"16000US0652526","Norwalk, CA",2018,"2018",30.813791477321445,"norwalk-ca"
"16000US0653000","Oakland, CA",2018,"2018",31.123702276752816,"oakland-ca"
"16000US0653322","Oceanside, CA",2018,"2018",30.01865418532085,"oceanside-ca"
"16000US0653896","Ontario, CA",2018,"2018",28.55579174642746,"ontario-ca"
"16000US0653980","Orange, CA",2018,"2018",26.367026294069095,"orange-ca"
"16000US0654652","Oxnard, CA",2018,"2018",26.67138096714197,"oxnard-ca"
"16000US0655282","Palo Alto, CA",2018,"2018",23.399059445503166,"palo-alto-ca"
"16000US0656000","Pasadena, CA",2018,"2018",28.11888696736881,"pasadena-ca"
"16000US0657792","Pleasanton, CA",2018,"2018",32.920561885285814,"pleasanton-ca"
"16000US0658072","Pomona, CA",2018,"2018",30.846245083025554,"pomona-ca"
"16000US0659444","Rancho Cordova, CA",2018,"2018",25.98759964570416,"rancho-cordova-ca"
"16000US0659451","Rancho Cucamonga, CA",2018,"2018",32.21418912507117,"rancho-cucamonga-ca"
"16000US0660102","Redwood City, CA",2018,"2018",25.181502459999173,"redwood-city-ca"
"16000US0660620","Richmond, CA",2018,"2018",30.486728075434677,"richmond-ca"
"16000US0662000","Riverside, CA",2018,"2018",28.94398596400026,"riverside-ca"
"16000US0662938","Roseville, CA",2018,"2018",24.170638703527167,"roseville-ca"
"16000US0664000","Sacramento, CA",2018,"2018",24.755366081275984,"sacramento-ca"
"16000US0664224","Salinas, CA",2018,"2018",23.356296851574214,"salinas-ca"
"16000US0665000","San Bernardino, CA",2018,"2018",29.086876919442474,"san-bernardino-ca"
"16000US0666000","San Diego, CA",2018,"2018",22.450895706594757,"san-diego-ca"
"16000US0667000","San Francisco, CA",2018,"2018",30.929799787324058,"san-francisco-ca"
"16000US0668000","San Jose, CA",2018,"2018",29.72506231481917,"san-jose-ca"
"16000US0668084","San Leandro, CA",2018,"2018",31.65481611960818,"san-leandro-ca"
"16000US0668252","San Mateo, CA",2018,"2018",29.087706052598463,"san-mateo-ca"
"16000US0669000","Santa Ana, CA",2018,"2018",24.80036030736424,"santa-ana-ca"
"16000US0669070","Santa Barbara, CA",2018,"2018",17.848817495973552,"santa-barbara-ca"
"16000US0669084","Santa Clara, CA",2018,"2018",24.411686938127975,"santa-clara-ca"
"16000US0669088","Santa Clarita, CA",2018,"2018",35.97426940863918,"santa-clarita-ca"
"16000US0670000","Santa Monica, CA",2018,"2018",22.26413397549911,"santa-monica-ca"
"16000US0670098","Santa Rosa, CA",2018,"2018",22.850338992547766,"santa-rosa-ca"
"16000US0672016","Simi Valley, CA",2018,"2018",27.642603732839735,"simi-valley-ca"
"16000US0673080","South Gate, CA",2018,"2018",32.98039168161326,"south-gate-ca"
"16000US0673262","South San Francisco, CA",2018,"2018",28.035774600315243,"south-san-francisco-ca"
"16000US0675000","Stockton, CA",2018,"2018",33.7409566397828,"stockton-ca"
"16000US0677000","Sunnyvale, CA",2018,"2018",23.952831164057024,"sunnyvale-ca"
"16000US0678582","Thousand Oaks, CA",2018,"2018",23.65909090909091,"thousand-oaks-ca"
"16000US0680000","Torrance, CA",2018,"2018",28.385553326130577,"torrance-ca"
"16000US0681204","Union City, CA",2018,"2018",32.353185653131625,"union-city-ca"
"16000US0681666","Vallejo, CA",2018,"2018",37.07508826315336,"vallejo-ca"
"16000US0682954","Visalia, CA",2018,"2018",21.279587884713006,"visalia-ca"
"16000US0683346","Walnut Creek, CA",2018,"2018",36.505494505494504,"walnut-creek-ca"
"16000US0684200","West Covina, CA",2018,"2018",32.95114989067941,"west-covina-ca"
"16000US0803455","Arvada, CO",2018,"2018",25.7142318595814,"arvada-co"
"16000US0804000","Aurora, CO",2018,"2018",28.487504811609853,"aurora-co"
"16000US0807850","Boulder, CO",2018,"2018",16.486105414273997,"boulder-co"
"16000US0816000","Colorado Springs, CO",2018,"2018",21.350200674805848,"colorado-springs-co"
"16000US0820000","Denver, CO",2018,"2018",22.945631294304498,"denver-co"
"16000US0827425","Fort Collins, CO",2018,"2018",19.199253902287378,"fort-collins-co"
"16000US0836410","Highlands Ranch, CO",2018,"2018",22.22669530946058,"highlands-ranch-co"
"16000US0843000","Lakewood, CO",2018,"2018",25.225260046609446,"lakewood-co"
"16000US0908000","Bridgeport, CT",2018,"2018",27.26981555519225,"bridgeport-ct"
"16000US0918430","Danbury, CT",2018,"2018",28.40472496011539,"danbury-ct"
"16000US0952000","New Haven, CT",2018,"2018",22.156388181696368,"new-haven-ct"
"16000US0973000","Stamford, CT",2018,"2018",28.80699766272399,"stamford-ct"
"16000US1150000","Washington, DC",2018,"2018",28.98987455552471,"washington-dc"
"16000US1212875","Clearwater, FL",2018,"2018",20.617847721277176,"clearwater-fl"
"16000US1224000","Fort Lauderdale, FL",2018,"2018",24.164120471409866,"fort-lauderdale-fl"
"16000US1230000","Hialeah, FL",2018,"2018",30.009208555361834,"hialeah-fl"
"16000US1235000","Jacksonville, FL",2018,"2018",24.215989379211262,"jacksonville-fl"
"16000US1245000","Miami, FL",2018,"2018",28.493918869710875,"miami-fl"
"16000US1245025","Miami Beach, FL",2018,"2018",23.503355326227936,"miami-beach-fl"
"16000US1253000","Orlando, FL",2018,"2018",25.391022980264896,"orlando-fl"
"16000US1263000","St. Petersburg, FL",2018,"2018",21.00907263260993,"st-petersburg-fl"
"16000US1270600","Tallahassee, FL",2018,"2018",18.03106637424481,"tallahassee-fl"
"16000US1271000","Tampa, FL",2018,"2018",23.71708519990746,"tampa-fl"
"16000US1303440","Athens-Clarke County unified government (balance), GA",2018,"2018",19.13363231781707,"athens-clarke-county-unified-government-balance-ga"
"16000US1304000","Atlanta, GA",2018,"2018",25.56230822056471,"atlanta-ga"
"16000US1304204","Augusta-Richmond County consolidated government (balance), GA",2018,"2018",22.652369687203574,"augusta-richmond-county-consolidated-government-balance-ga"
"16000US1319000","Columbus, GA",2018,"2018",18.812710294506825,"columbus-ga"
"16000US1369000","Savannah, GA",2018,"2018",19.34795583407938,"savannah-ga"
"16000US1571550","Urban Honolulu, HI",2018,"2018",22.8046771148669,"urban-honolulu-hi"
"16000US1608830","Boise City, ID",2018,"2018",17.629786527120192,"boise-city-id"
"16000US1703012","Aurora, IL",2018,"2018",28.254024353464526,"aurora-il"
"16000US1712385","Champaign, IL",2018,"2018",14.515501459107575,"champaign-il"
"16000US1714000","Chicago, IL",2018,"2018",33.5204102887614,"chicago-il"
"16000US1714351","Cicero, IL",2018,"2018",29.111859735089197,"cicero-il"
"16000US1723074","Elgin, IL",2018,"2018",28.121557139962047,"elgin-il"
"16000US1724582","Evanston, IL",2018,"2018",27.743741490928286,"evanston-il"
"16000US1738570","Joliet, IL",2018,"2018",30.633176454539253,"joliet-il"
"16000US1751622","Naperville, IL",2018,"2018",31.002081292850146,"naperville-il"
"16000US1759000","Peoria, IL",2018,"2018",15.351467527668099,"peoria-il"
"16000US1765000","Rockford, IL",2018,"2018",21.464208242950107,"rockford-il"
"16000US1770122","Skokie, IL",2018,"2018",28.618282072397864,"skokie-il"
"16000US1772000","Springfield, IL",2018,"2018",16.74175086033972,"springfield-il"
"16000US1805860","Bloomington, IN",2018,"2018",16.536138539421582,"bloomington-in"
"16000US1825000","Fort Wayne, IN",2018,"2018",19.99976348901012,"fort-wayne-in"
"16000US1836003","Indianapolis city (balance), IN",2018,"2018",23.078129246220037,"indianapolis-city-balance-in"
"16000US1871000","South Bend, IN",2018,"2018",19.759719848954706,"south-bend-in"
"16000US1921000","Des Moines, IA",2018,"2018",19.18469451512709,"des-moines-ia"
"16000US1938595","Iowa City, IA",2018,"2018",16.845053429851774,"iowa-city-ia"
"16000US2036000","Kansas City, KS",2018,"2018",20.558991298274208,"kansas-city-ks"
"16000US2038900","Lawrence, KS",2018,"2018",19.331964111987894,"lawrence-ks"
"16000US2071000","Topeka, KS",2018,"2018",16.862504055046184,"topeka-ks"
"16000US2079000","Wichita, KS",2018,"2018",18.29441974305808,"wichita-ks"
"16000US2146027","Lexington-Fayette, KY",2018,"2018",19.993774974210606,"lexington-fayette-ky"
"16000US2148006","Louisville/Jefferson County metro government (balance), KY",2018,"2018",21.628448880969735,"louisvillejefferson-county-metro-government-balance-ky"
"16000US2205000","Baton Rouge, LA",2018,"2018",20.451642598239456,"baton-rouge-la"
"16000US2255000","New Orleans, LA",2018,"2018",23.94882174353043,"new-orleans-la"
"16000US2360545","Portland, ME",2018,"2018",16.882148184982597,"portland-me"
"16000US2404000","Baltimore, MD",2018,"2018",30.26253356808764,"baltimore-md"
"16000US2419125","Columbia, MD",2018,"2018",29.423767010487996,"columbia-md"
"16000US2431175","Gaithersburg, MD",2018,"2018",32.859554725890135,"gaithersburg-md"
"16000US2432025","Germantown, MD",2018,"2018",31.471334293514477,"germantown-md"
"16000US2467675","Rockville, MD",2018,"2018",30.137089948447,"rockville-md"
"16000US2472450","Silver Spring, MD",2018,"2018",32.79325648770264,"silver-spring-md"
"16000US2507000","Boston, MA",2018,"2018",30.034878867712855,"boston-ma"
"16000US2509000","Brockton, MA",2018,"2018",33.07012463264474,"brockton-ma"
"16000US2511000","Cambridge, MA",2018,"2018",24.055805966945698,"cambridge-ma"
"16000US2524960","Framingham, MA",2018,"2018",30.742936339707903,"framingham-ma"
"16000US2537000","Lowell, MA",2018,"2018",23.649013804893293,"lowell-ma"
"16000US2537490","Lynn, MA",2018,"2018",31.003910068426197,"lynn-ma"
"16000US2545560","Newton, MA",2018,"2018",26.84742245522062,"newton-ma"
"16000US2555745","Quincy, MA",2018,"2018",35.4044226334772,"quincy-ma"
"16000US2562535","Somerville, MA",2018,"2018",31.316070951065157,"somerville-ma"
"16000US2567000","Springfield, MA",2018,"2018",19.82600515289172,"springfield-ma"
"16000US2582000","Worcester, MA",2018,"2018",23.670821064164898,"worcester-ma"
"16000US2603000","Ann Arbor, MI",2018,"2018",17.662480301800297,"ann-arbor-mi"
"16000US2622000","Detroit, MI",2018,"2018",24.949800475898886,"detroit-mi"
"16000US2634000","Grand Rapids, MI",2018,"2018",17.71430554591518,"grand-rapids-mi"
"16000US2642160","Kalamazoo, MI",2018,"2018",17.042342730850088,"kalamazoo-mi"
"16000US2646000","Lansing, MI",2018,"2018",19.34282696512619,"lansing-mi"
"16000US2706616","Bloomington, MN",2018,"2018",21.966336966336968,"bloomington-mn"
"16000US2717000","Duluth, MN",2018,"2018",16.226212781326893,"duluth-mn"
"16000US2743000","Minneapolis, MN",2018,"2018",22.280687002039144,"minneapolis-mn"
"16000US2754880","Rochester, MN",2018,"2018",16.72427467838391,"rochester-mn"
"16000US2758000","St. Paul, MN",2018,"2018",22.53167965532535,"st-paul-mn"
"16000US2836000","Jackson, MS",2018,"2018",20.124500740161437,"jackson-ms"
"16000US2915670","Columbia, MO",2018,"2018",15.120873611481034,"columbia-mo"
"16000US2938000","Kansas City, MO",2018,"2018",21.246951352077826,"kansas-city-mo"
"16000US2965000","St. Louis, MO",2018,"2018",24.416966484841453,"st-louis-mo"
"16000US2970000","Springfield, MO",2018,"2018",16.960261843816877,"springfield-mo"
"16000US3006550","Billings, MT",2018,"2018",17.689232078582954,"billings-mt"
"16000US3050200","Missoula, MT",2018,"2018",15.423941585663611,"missoula-mt"
"16000US3128000","Lincoln, NE",2018,"2018",17.968413020721663,"lincoln-ne"
"16000US3137000","Omaha, NE",2018,"2018",18.322540607630458,"omaha-ne"
"16000US3231900","Henderson, NV",2018,"2018",20.417966505213037,"henderson-nv"
"16000US3240000","Las Vegas, NV",2018,"2018",25.444094687337653,"las-vegas-nv"
"16000US3251800","North Las Vegas, NV",2018,"2018",28.554130133825566,"north-las-vegas-nv"
"16000US3254600","Paradise, NV",2018,"2018",22.27132877405455,"paradise-nv"
"16000US3260600","Reno, NV",2018,"2018",20.036321354987273,"reno-nv"
"16000US3268400","Sparks, NV",2018,"2018",23.323017215643347,"sparks-nv"
"16000US3268585","Spring Valley, NV",2018,"2018",22.742872896216355,"spring-valley-nv"
"16000US3271400","Sunrise Manor, NV",2018,"2018",29.11565139670431,"sunrise-manor-nv"
"16000US3345140","Manchester, NH",2018,"2018",24.56367292225201,"manchester-nh"
"16000US3403580","Bayonne, NJ",2018,"2018",33.69396817165268,"bayonne-nj"
"16000US3419390","East Orange, NJ",2018,"2018",29.945539233249733,"east-orange-nj"
"16000US3421000","Elizabeth, NJ",2018,"2018",26.557645464664226,"elizabeth-nj"
"16000US3436000","Jersey City, NJ",2018,"2018",37.00808032753799,"jersey-city-nj"
"16000US3451000","Newark, NJ",2018,"2018",33.14123072258878,"newark-nj"
"16000US3456550","Passaic, NJ",2018,"2018",26.41534089052955,"passaic-nj"
"16000US3457000","Paterson, NJ",2018,"2018",24.097368501389017,"paterson-nj"
"16000US3474000","Trenton, NJ",2018,"2018",20.176440984043342,"trenton-nj"
"16000US3474630","Union City, NJ",2018,"2018",33.83433011011123,"union-city-nj"
"16000US3502000","Albuquerque, NM",2018,"2018",21.14923431198968,"albuquerque-nm"
"16000US3570500","Santa Fe, NM",2018,"2018",18.368081650464255,"santa-fe-nm"
"16000US3601000","Albany, NY",2018,"2018",18.44375494311614,"albany-ny"
"16000US3611000","Buffalo, NY",2018,"2018",18.868243091136666,"buffalo-ny"
"16000US3649121","Mount Vernon, NY",2018,"2018",34.79607021379981,"mount-vernon-ny"
"16000US3650617","New Rochelle, NY",2018,"2018",32.1485279523652,"new-rochelle-ny"
"16000US3651000","New York, NY",2018,"2018",40.108538990134434,"new-york-ny"
"16000US3663000","Rochester, NY",2018,"2018",20.298768766019773,"rochester-ny"
"16000US3673000","Syracuse, NY",2018,"2018",15.843871036202536,"syracuse-ny"
"16000US3684000","Yonkers, NY",2018,"2018",35.23996401315381,"yonkers-ny"
"16000US3710740","Cary, NC",2018,"2018",21.230893714184372,"cary-nc"
"16000US3712000","Charlotte, NC",2018,"2018",23.823857205988553,"charlotte-nc"
"16000US3719000","Durham, NC",2018,"2018",21.051949633619085,"durham-nc"
"16000US3722920","Fayetteville, NC",2018,"2018",18.73649689440994,"fayetteville-nc"
"16000US3728000","Greensboro, NC",2018,"2018",19.767299963463646,"greensboro-nc"
"16000US3755000","Raleigh, NC",2018,"2018",22.483529174676008,"raleigh-nc"
"16000US3775000","Winston-Salem, NC",2018,"2018",19.643542272848265,"winston-salem-nc"
"16000US3901000","Akron, OH",2018,"2018",22.338547802941047,"akron-oh"
"16000US3915000","Cincinnati, OH",2018,"2018",22.793294756715127,"cincinnati-oh"
"16000US3916000","Cleveland, OH",2018,"2018",23.47671385519285,"cleveland-oh"
"16000US3918000","Columbus, OH",2018,"2018",20.790680664314603,"columbus-oh"
"16000US3921000","Dayton, OH",2018,"2018",19.472023242999548,"dayton-oh"
"16000US3977000","Toledo, OH",2018,"2018",19.36845731184783,"toledo-oh"
"16000US4055000","Oklahoma City, OK",2018,"2018",20.24618216824089,"oklahoma-city-ok"
"16000US4075000","Tulsa, OK",2018,"2018",18.04646891309641,"tulsa-ok"
"16000US4105350","Beaverton, OR",2018,"2018",24.147359253950686,"beaverton-or"
"16000US4123850","Eugene, OR",2018,"2018",16.626928061838097,"eugene-or"
"16000US4131250","Gresham, OR",2018,"2018",27.84821294488662,"gresham-or"
"16000US4134100","Hillsboro, OR",2018,"2018",23.137111517367458,"hillsboro-or"
"16000US4159000","Portland, OR",2018,"2018",23.272933182332956,"portland-or"
"16000US4164900","Salem, OR",2018,"2018",20.895254135035945,"salem-or"
"16000US4202000","Allentown, PA",2018,"2018",20.3520387491252,"allentown-pa"
"16000US4224000","Erie, PA",2018,"2018",17.29748780882387,"erie-pa"
"16000US4260000","Philadelphia, PA",2018,"2018",32.95722255777273,"philadelphia-pa"
"16000US4261000","Pittsburgh, PA",2018,"2018",22.212022814731576,"pittsburgh-pa"
"16000US4263624","Reading, PA",2018,"2018",25.964483971284913,"reading-pa"
"16000US4269000","Scranton, PA",2018,"2018",19.89711014937875,"scranton-pa"
"16000US4459000","Providence, RI",2018,"2018",21.264982482021022,"providence-ri"
"16000US4516000","Columbia, SC",2018,"2018",16.280698643496763,"columbia-sc"
"16000US4550875","North Charleston, SC",2018,"2018",24.005629342950126,"north-charleston-sc"
"16000US4659020","Sioux Falls, SD",2018,"2018",15.932019082362846,"sioux-falls-sd"
"16000US4714000","Chattanooga, TN",2018,"2018",19.402004839267196,"chattanooga-tn"
"16000US4740000","Knoxville, TN",2018,"2018",19.783361850005846,"knoxville-tn"
"16000US4748000","Memphis, TN",2018,"2018",21.41020646669264,"memphis-tn"
"16000US4752006","Nashville-Davidson metropolitan government (balance), TN",2018,"2018",23.180123002687317,"nashville-davidson-metropolitan-government-balance-tn"
"16000US4803000","Amarillo, TX",2018,"2018",17.45855955164989,"amarillo-tx"
"16000US4804000","Arlington, TX",2018,"2018",25.885874766166378,"arlington-tx"
"16000US4805000","Austin, TX",2018,"2018",21.961071626774558,"austin-tx"
"16000US4810768","Brownsville, TX",2018,"2018",19.920120687977086,"brownsville-tx"
"16000US4817000","Corpus Christi, TX",2018,"2018",18.662467817811745,"corpus-christi-tx"
"16000US4819000","Dallas, TX",2018,"2018",25.834052679987973,"dallas-tx"
"16000US4819972","Denton, TX",2018,"2018",23.612131873859788,"denton-tx"
"16000US4824000","El Paso, TX",2018,"2018",22.18788041621473,"el-paso-tx"
"16000US4827000","Fort Worth, TX",2018,"2018",26.662172083359327,"fort-worth-tx"
"16000US4829000","Garland, TX",2018,"2018",28.486631420574415,"garland-tx"
"16000US4835000","Houston, TX",2018,"2018",26.713141156396222,"houston-tx"
"16000US4837000","Irving, TX",2018,"2018",22.33707694064796,"irving-tx"
"16000US4841464","Laredo, TX",2018,"2018",20.148871180659274,"laredo-tx"
"16000US4845000","Lubbock, TX",2018,"2018",14.69462954148818,"lubbock-tx"
"16000US4858016","Plano, TX",2018,"2018",24.352755320137533,"plano-tx"
"16000US4861796","Richardson, TX",2018,"2018",21.49642627226358,"richardson-tx"
"16000US4865000","San Antonio, TX",2018,"2018",23.785391710521868,"san-antonio-tx"
"16000US4876000","Waco, TX",2018,"2018",15.539859240711918,"waco-tx"
"16000US4955980","Ogden, UT",2018,"2018",18.579657240382108,"ogden-ut"
"16000US4957300","Orem, UT",2018,"2018",18.52097338275638,"orem-ut"
"16000US4962470","Provo, UT",2018,"2018",17.896221049638218,"provo-ut"
"16000US4967000","Salt Lake City, UT",2018,"2018",17.91006723523307,"salt-lake-city-ut"
"16000US4967440","Sandy, UT",2018,"2018",20.942425311691366,"sandy-ut"
"16000US4983470","West Valley City, UT",2018,"2018",21.48557153198677,"west-valley-city-ut"
"16000US5101000","Alexandria, VA",2018,"2018",29.402349649782572,"alexandria-va"
"16000US5103000","Arlington, VA",2018,"2018",27.434988870068597,"arlington-va"
"16000US5116000","Chesapeake, VA",2018,"2018",25.85489993828048,"chesapeake-va"
"16000US5121088","Dale City, VA",2018,"2018",39.30912349577537,"dale-city-va"
"16000US5156000","Newport News, VA",2018,"2018",23.356375489206957,"newport-news-va"
"16000US5157000","Norfolk, VA",2018,"2018",21.67570431313887,"norfolk-va"
"16000US5167000","Richmond, VA",2018,"2018",21.05669794199226,"richmond-va"
"16000US5182000","Virginia Beach, VA",2018,"2018",22.616087000268312,"virginia-beach-va"
"16000US5305210","Bellevue, WA",2018,"2018",22.228310681645585,"bellevue-wa"
"16000US5323515","Federal Way, WA",2018,"2018",32.48318686749318,"federal-way-wa"
"16000US5335415","Kent, WA",2018,"2018",31.724040912250505,"kent-wa"
"16000US5335940","Kirkland, WA",2018,"2018",26.074837762210006,"kirkland-wa"
"16000US5357745","Renton, WA",2018,"2018",29.992905914693623,"renton-wa"
"16000US5363000","Seattle, WA",2018,"2018",26.192755037421488,"seattle-wa"
"16000US5367000","Spokane, WA",2018,"2018",18.201241573675592,"spokane-wa"
"16000US5370000","Tacoma, WA",2018,"2018",29.06873734944133,"tacoma-wa"
"16000US5374060","Vancouver, WA",2018,"2018",21.947262654790354,"vancouver-wa"
"16000US5548000","Madison, WI",2018,"2018",18.695811442300077,"madison-wi"
"16000US5553000","Milwaukee, WI",2018,"2018",20.833870035202764,"milwaukee-wi"
"16000US7206593","Bayamón, PR",2018,"2018",30.564380082263966,"bayamon-pr"
"16000US7276770","San Juan, PR",2018,"2018",26.562295040076318,"san-juan-pr"
"16000US0107000","Birmingham, AL",2017,"2017",21.56144844289174,"birmingham-al"
"16000US0121184","Dothan, AL",2017,"2017",18.457877539423215,"dothan-al"
"16000US0137000","Huntsville, AL",2017,"2017",19.080298887884368,"huntsville-al"
"16000US0150000","Mobile, AL",2017,"2017",21.008753446594344,"mobile-al"
"16000US0203000","Anchorage, AK",2017,"2017",18.441059663310238,"anchorage-ak"
"16000US0412000","Chandler, AZ",2017,"2017",22.926528241614637,"chandler-az"
"16000US0427400","Gilbert, AZ",2017,"2017",26.114786165921284,"gilbert-az"
"16000US0427820","Glendale, AZ",2017,"2017",27.11467155157919,"glendale-az"
"16000US0446000","Mesa, AZ",2017,"2017",23.300339743066623,"mesa-az"
"16000US0454050","Peoria, AZ",2017,"2017",27.0921558605919,"peoria-az"
"16000US0455000","Phoenix, AZ",2017,"2017",24.764471139737214,"phoenix-az"
"16000US0465000","Scottsdale, AZ",2017,"2017",19.941041687774238,"scottsdale-az"
"16000US0473000","Tempe, AZ",2017,"2017",19.993014080072417,"tempe-az"
"16000US0477000","Tucson, AZ",2017,"2017",21.204202824642074,"tucson-az"
"16000US0541000","Little Rock, AR",2017,"2017",17.259686844623623,"little-rock-ar"
"16000US0600562","Alameda, CA",2017,"2017",32.52852274411024,"alameda-ca"
"16000US0600884","Alhambra, CA",2017,"2017",29.280442366566202,"alhambra-ca"
"16000US0602000","Anaheim, CA",2017,"2017",26.540736655733898,"anaheim-ca"
"16000US0602252","Antioch, CA",2017,"2017",44.04891083475575,"antioch-ca"
"16000US0602553","Arden-Arcade, CA",2017,"2017",23.308937808810224,"arden-arcade-ca"
"16000US0603526","Bakersfield, CA",2017,"2017",23.24498553235045,"bakersfield-ca"
"16000US0604982","Bellflower, CA",2017,"2017",31.269152785976438,"bellflower-ca"
"16000US0606000","Berkeley, CA",2017,"2017",26.854698634806745,"berkeley-ca"
"16000US0613392","Chula Vista, CA",2017,"2017",28.77174536417511,"chula-vista-ca"
"16000US0615044","Compton, CA",2017,"2017",30.66133963669998,"compton-ca"
"16000US0616000","Concord, CA",2017,"2017",32.39266317447055,"concord-ca"
"16000US0616350","Corona, CA",2017,"2017",35.293037638305066,"corona-ca"
"16000US0616532","Costa Mesa, CA",2017,"2017",21.14674187839717,"costa-mesa-ca"
"16000US0617918","Daly City, CA",2017,"2017",32.05803602475833,"daly-city-ca"
"16000US0618100","Davis, CA",2017,"2017",22.709514807813484,"davis-ca"
"16000US0619766","Downey, CA",2017,"2017",31.145742873324522,"downey-ca"
"16000US0620802","East Los Angeles, CA",2017,"2017",30.417533432392272,"east-los-angeles-ca"
"16000US0621712","El Cajon, CA",2017,"2017",26.795237463518173,"el-cajon-ca"
"16000US0622020","Elk Grove, CA",2017,"2017",28.771600114125512,"elk-grove-ca"
"16000US0622804","Escondido, CA",2017,"2017",27.31705528669893,"escondido-ca"
"16000US0623182","Fairfield, CA",2017,"2017",28.790867308014366,"fairfield-ca"
"16000US0624680","Fontana, CA",2017,"2017",33.264960638099,"fontana-ca"
"16000US0626000","Fremont, CA",2017,"2017",32.685213147626925,"fremont-ca"
"16000US0627000","Fresno, CA",2017,"2017",21.683186776360195,"fresno-ca"
"16000US0628000","Fullerton, CA",2017,"2017",29.933746721448173,"fullerton-ca"
"16000US0629000","Garden Grove, CA",2017,"2017",28.543250342887696,"garden-grove-ca"
"16000US0630000","Glendale, CA",2017,"2017",26.25011799997902,"glendale-ca"
"16000US0632548","Hawthorne, CA",2017,"2017",29.50686046511628,"hawthorne-ca"
"16000US0633000","Hayward, CA",2017,"2017",33.51501176619233,"hayward-ca"
"16000US0636000","Huntington Beach, CA",2017,"2017",27.425284936409657,"huntington-beach-ca"
"16000US0636546","Inglewood, CA",2017,"2017",28.33732270380408,"inglewood-ca"
"16000US0636770","Irvine, CA",2017,"2017",24.82759944708954,"irvine-ca"
"16000US0639892","Lakewood, CA",2017,"2017",26.829806568869273,"lakewood-ca"
"16000US0640130","Lancaster, CA",2017,"2017",27.550584741043252,"lancaster-ca"
"16000US0643000","Long Beach, CA",2017,"2017",29.505201304419007,"long-beach-ca"
"16000US0644000","Los Angeles, CA",2017,"2017",29.808278405634447,"los-angeles-ca"
"16000US0649270","Moreno Valley, CA",2017,"2017",33.907401455497144,"moreno-valley-ca"
"16000US0649670","Mountain View, CA",2017,"2017",22.761238590804403,"mountain-view-ca"
"16000US0650258","Napa, CA",2017,"2017",21.723549900827244,"napa-ca"
"16000US0653000","Oakland, CA",2017,"2017",31.72167088723108,"oakland-ca"
"16000US0653322","Oceanside, CA",2017,"2017",27.634578958445385,"oceanside-ca"
"16000US0653896","Ontario, CA",2017,"2017",30.35341474223251,"ontario-ca"
"16000US0654652","Oxnard, CA",2017,"2017",26.30812923344842,"oxnard-ca"
"16000US0655156","Palmdale, CA",2017,"2017",40.8622761297027,"palmdale-ca"
"16000US0655282","Palo Alto, CA",2017,"2017",21.78826128116125,"palo-alto-ca"
"16000US0656000","Pasadena, CA",2017,"2017",26.721128197081438,"pasadena-ca"
"16000US0657456","Pittsburg, CA",2017,"2017",41.896474387727636,"pittsburg-ca"
"16000US0657792","Pleasanton, CA",2017,"2017",32.59649316277018,"pleasanton-ca"
"16000US0658072","Pomona, CA",2017,"2017",28.192765846448136,"pomona-ca"
"16000US0659451","Rancho Cucamonga, CA",2017,"2017",28.683210100446427,"rancho-cucamonga-ca"
"16000US0660102","Redwood City, CA",2017,"2017",25.626596407956395,"redwood-city-ca"
"16000US0660620","Richmond, CA",2017,"2017",33.41788825953595,"richmond-ca"
"16000US0662000","Riverside, CA",2017,"2017",29.8261899993324,"riverside-ca"
"16000US0664000","Sacramento, CA",2017,"2017",24.816455946353052,"sacramento-ca"
"16000US0664224","Salinas, CA",2017,"2017",22.415765270708004,"salinas-ca"
"16000US0665000","San Bernardino, CA",2017,"2017",27.984630357571696,"san-bernardino-ca"
"16000US0665042","San Buenaventura (Ventura), CA",2017,"2017",23.411488639181943,"san-buenaventura-ventura-ca"
"16000US0666000","San Diego, CA",2017,"2017",22.899272306873648,"san-diego-ca"
"16000US0667000","San Francisco, CA",2017,"2017",31.422251052804548,"san-francisco-ca"
"16000US0668000","San Jose, CA",2017,"2017",29.988260361199313,"san-jose-ca"
"16000US0668084","San Leandro, CA",2017,"2017",31.24829898911353,"san-leandro-ca"
"16000US0668252","San Mateo, CA",2017,"2017",27.73311985866505,"san-mateo-ca"
"16000US0668378","San Ramon, CA",2017,"2017",38.097717584848645,"san-ramon-ca"
"16000US0669000","Santa Ana, CA",2017,"2017",25.540758724260538,"santa-ana-ca"
"16000US0669070","Santa Barbara, CA",2017,"2017",15.718574823576365,"santa-barbara-ca"
"16000US0669084","Santa Clara, CA",2017,"2017",22.90735745669839,"santa-clara-ca"
"16000US0669088","Santa Clarita, CA",2017,"2017",33.941563617981025,"santa-clarita-ca"
